Ground,Margin,Match_Date,Team1,Team2,matchID,winner
Ilfov County,8 wickets,18-Aug-23,Romania,Malta,2199,Malta
Dublin (Malahide),2 runs,18-Aug-23,Ireland,India,2200,India
Ilfov County,4 wickets,19-Aug-23,Romania,Malta,2201,Malta
Ilfov County,3 wickets,19-Aug-23,Romania,Malta,2202,Romania
Dubai (DICS),7 wickets,19-Aug-23,U.A.E.,New Zealand,2203,U.A.E.
Ilfov County,9 wickets,20-Aug-23,Romania,Malta,2204,Romania
Rwanda,40 runs,20-Aug-23,Rwanda,Uganda,2205,Uganda
Ilfov County,6 runs,20-Aug-23,Romania,Malta,2206,Romania
Rwanda,6 wickets,20-Aug-23,Tanzania,Uganda,2207,Uganda
Dublin (Malahide),33 runs,20-Aug-23,Ireland,India,2208,India
Dubai (DICS),32 runs,20-Aug-23,U.A.E.,New Zealand,2209,New Zealand
Rwanda,7 wickets,21-Aug-23,Rwanda,Tanzania,2210,Rwanda
Rwanda,3 wickets,21-Aug-23,Tanzania,Uganda,2211,Tanzania
Rwanda,61 runs,22-Aug-23,Rwanda,Uganda,2212,Uganda
Rwanda,7 wickets,22-Aug-23,Rwanda,Tanzania,2213,Tanzania
Rwanda,86 runs,24-Aug-23,Rwanda,Uganda,2214,Uganda
Rwanda,60 runs,24-Aug-23,Tanzania,Uganda,2215,Uganda
Rwanda,1 wicket,25-Aug-23,Rwanda,Tanzania,2216,Tanzania
Rwanda,19 runs,25-Aug-23,Tanzania,Uganda,2217,Uganda
Rwanda,9 runs,27-Aug-23,Rwanda,Tanzania,2218,Tanzania
Rwanda,6 wickets,27-Aug-23,Rwanda,Uganda,2219,Uganda
Rwanda,59 runs,28-Aug-23,Tanzania,Uganda,2220,Uganda
Rwanda,8 wickets,28-Aug-23,Rwanda,Uganda,2221,Uganda
Rwanda,19 runs,30-Aug-23,Tanzania,Uganda,2222,Uganda
Rwanda,59 runs,30-Aug-23,Rwanda,Tanzania,2223,Tanzania
Durban,111 runs,30-Aug-23,South Africa,Australia,2224,Australia
Chester-le-Street,7 wickets,30-Aug-23,England,New Zealand,2225,England
Rwanda,8 wickets,31-Aug-23,Rwanda,Uganda,2226,Uganda
Rwanda,49 runs,31-Aug-23,Rwanda,Tanzania,2227,Tanzania
Durban,8 wickets,1-Sep-23,South Africa,Australia,2228,Australia
Manchester,95 runs,1-Sep-23,England,New Zealand,2229,England
Durban,5 wickets,3-Sep-23,South Africa,Australia,2230,Australia
Birmingham,74 runs,3-Sep-23,England,New Zealand,2231,New Zealand
Nottingham,6 wickets,5-Sep-23,England,New Zealand,2232,New Zealand
Doha,5 wickets,15-Sep-23,Kuwait,Saudi Arabia,2233,Kuwait
Doha,19 runs,15-Sep-23,Qatar,Bahrain,2234,Qatar
Doha,22 runs,16-Sep-23,Oman,U.A.E.,2235,U.A.E.
Doha,8 wickets,16-Sep-23,Bahrain,Kuwait,2236,Kuwait
Doha,19 runs,17-Sep-23,Qatar,Oman,2237,Oman
Doha,8 wickets,17-Sep-23,Saudi Arabia,U.A.E.,2238,U.A.E.
Doha,1 run,18-Sep-23,Qatar,Kuwait,2239,Qatar
Doha,6 wickets,18-Sep-23,Bahrain,Saudi Arabia,2240,Bahrain
Kuala Lumpur,102 runs,19-Sep-23,Malaysia,Hong Kong,2241,Malaysia
Doha,31 runs,19-Sep-23,Kuwait,U.A.E.,2242,U.A.E.
Doha,1 run,19-Sep-23,Bahrain,Oman,2243,Bahrain
Kuala Lumpur,45 runs,20-Sep-23,Malaysia,P.N.G.,2244,P.N.G.
Doha,60 runs,20-Sep-23,Qatar,U.A.E.,2245,U.A.E.
Doha,47 runs,20-Sep-23,Oman,Saudi Arabia,2246,Oman
Kuala Lumpur,22 runs,21-Sep-23,Hong Kong,P.N.G.,2247,P.N.G.
Doha,7 wickets,21-Sep-23,Qatar,Saudi Arabia,2248,Qatar
Kuala Lumpur,23 runs,22-Sep-23,Malaysia,Hong Kong,2249,Malaysia
Doha,3 runs,22-Sep-23,Bahrain,U.A.E.,2250,Bahrain
Doha,68 runs,22-Sep-23,Kuwait,Oman,2251,Oman
Kuala Lumpur,4 wickets,23-Sep-23,Malaysia,P.N.G.,2252,P.N.G.
Doha,5 wickets,23-Sep-23,Oman,U.A.E.,2253,Oman
Kuala Lumpur,1 wicket,24-Sep-23,Hong Kong,P.N.G.,2254,P.N.G.
Hangzhou,273 runs,27-Sep-23,Mongolia,Nepal,2255,Nepal
Hangzhou,3 wickets,27-Sep-23,Cambodia,Japan,2256,Japan
Hangzhou,73 runs,28-Sep-23,Malaysia,Singapore,2257,Malaysia
Hangzhou,9 wickets,28-Sep-23,Maldives,Mongolia,2258,Maldives
Doha,7 wickets,28-Sep-23,Qatar,Kuwait,2259,Kuwait
Doha,62 runs,28-Sep-23,Maldives,Saudi Arabia,2260,Saudi Arabia
Hangzhou,9 wickets,29-Sep-23,Cambodia,Hong Kong,2261,Hong Kong
Hangzhou,99 runs,29-Sep-23,Singapore,Thailand,2262,Singapore
Doha,7 wickets,29-Sep-23,Kuwait,Maldives,2263,Kuwait
Doha,4 wickets,29-Sep-23,Qatar,Saudi Arabia,2264,Saudi Arabia
Gibraltar,2 wickets,30-Sep-23,Gibraltar,Estonia,2265,Gibraltar
Sandys Parish,86 runs,30-Sep-23,Bermuda,Canada,2266,Bermuda
Gibraltar,8 wickets,30-Sep-23,Gibraltar,Estonia,2267,Estonia
Sandys Parish,7 wickets,30-Sep-23,Cayman Is,Panama,2268,Cayman Is
Hangzhou,138 runs,1-Oct-23,Maldives,Nepal,2269,Nepal
Hangzhou,5 wickets,1-Oct-23,Hong Kong,Japan,2270,Hong Kong
Doha,9 wickets,1-Oct-23,Qatar,Maldives,2271,Qatar
Doha,3 wickets,1-Oct-23,Kuwait,Saudi Arabia,2272,Saudi Arabia
Sandys Parish,7 wickets,1-Oct-23,Bermuda,Panama,2273,Bermuda
Sandys Parish,108 runs,1-Oct-23,Canada,Cayman Is,2274,Canada
Hangzhou,194 runs,2-Oct-23,Malaysia,Thailand,2275,Malaysia
Doha,5 wickets,2-Oct-23,Qatar,Kuwait,2276,Kuwait
Doha,9 wickets,2-Oct-23,Maldives,Saudi Arabia,2277,Saudi Arabia
Hangzhou,23 runs,3-Oct-23,India,Nepal,2278,India
Hangzhou,68 runs,3-Oct-23,Hong Kong,Pakistan,2279,Pakistan
Hamilton,163 runs,3-Oct-23,Canada,Panama,2280,Canada
Hamilton,53 runs,3-Oct-23,Bermuda,Cayman Is,2281,Bermuda
Hangzhou,8 runs,4-Oct-23,Afghanistan,Sri Lanka,2282,Afghanistan
Hangzhou,2 runs,4-Oct-23,Bangladesh,Malaysia,2283,Bangladesh
Doha,8 wickets,4-Oct-23,Kuwait,Maldives,2284,Kuwait
Lagos,54 runs,4-Oct-23,Nigeria,Rwanda,2285,Nigeria
Doha,7 wickets,4-Oct-23,Qatar,Saudi Arabia,2286,Saudi Arabia
Hamilton,166 runs,4-Oct-23,Canada,Cayman Is,2287,Canada
Lagos,3 wickets,4-Oct-23,Ghana,Sierra Leone,2288,Ghana
Hamilton,5 wickets,4-Oct-23,Bermuda,Panama,2289,Bermuda
Doha,42 runs,5-Oct-23,Qatar,Maldives,2290,Qatar
Gibraltar,7 wickets,5-Oct-23,Gibraltar,Serbia,2291,Gibraltar
Lagos,63 runs,5-Oct-23,Nigeria,Sierra Leone,2292,Nigeria
Doha,4 wickets,5-Oct-23,Kuwait,Saudi Arabia,2293,Kuwait
Gibraltar,7 wickets,5-Oct-23,Gibraltar,Serbia,2294,Gibraltar
Lagos,-,5-Oct-23,Ghana,Rwanda,2295,tied
Hangzhou,9 wickets,6-Oct-23,Bangladesh,India,2296,India
Hangzhou,4 wickets,6-Oct-23,Afghanistan,Pakistan,2297,Afghanistan
Lagos,35 runs,6-Oct-23,Nigeria,Ghana,2298,Nigeria
Lagos,33 runs,6-Oct-23,Rwanda,Sierra Leone,2299,Rwanda
Hangzhou,6 wickets,7-Oct-23,Bangladesh,Pakistan,2300,Bangladesh
Hangzhou,-,7-Oct-23,Afghanistan,India,2301,no result
Lagos,6 wickets,7-Oct-23,Nigeria,Rwanda,2302,Nigeria
Lagos,8 wickets,7-Oct-23,Ghana,Sierra Leone,2303,Ghana
Hamilton,39 runs,7-Oct-23,Bermuda,Canada,2304,Canada
Lagos,9 wickets,8-Oct-23,Nigeria,Sierra Leone,2305,Nigeria
Lagos,47 runs,8-Oct-23,Ghana,Rwanda,2306,Rwanda
Lagos,82 runs,10-Oct-23,Nigeria,Ghana,2307,Nigeria
Lagos,2 runs,10-Oct-23,Rwanda,Sierra Leone,2308,Sierra Leone
Lagos,5 wickets,11-Oct-23,Nigeria,Ghana,2309,Nigeria
Lagos,5 wickets,11-Oct-23,Rwanda,Sierra Leone,2310,Rwanda
Lagos,9 wickets,12-Oct-23,Ghana,Rwanda,2311,Rwanda
Lagos,53 runs,12-Oct-23,Nigeria,Sierra Leone,2312,Nigeria
Lagos,8 wickets,14-Oct-23,Nigeria,Rwanda,2313,Nigeria
Lagos,5 runs,14-Oct-23,Ghana,Sierra Leone,2314,Ghana
Gibraltar,24 runs,15-Oct-23,Gibraltar,Luxembourg,2315,Gibraltar
Lagos,6 wickets,15-Oct-23,Ghana,Sierra Leone,2316,Sierra Leone
Gibraltar,11 runs,15-Oct-23,Gibraltar,Luxembourg,2317,Luxembourg
Lagos,17 runs,15-Oct-23,Nigeria,Rwanda,2318,Nigeria
Mulpani,7 wickets,18-Oct-23,Nepal,U.A.E.,2319,Nepal
Buenos Aires,5 wickets,18-Oct-23,Chile,Mexico,2320,Mexico
Mulpani,6 wickets,19-Oct-23,Nepal,Hong Kong,2321,Nepal
Buenos Aires,4 wickets,19-Oct-23,Argentina,Mexico,2322,Argentina
Buenos Aires,10 wickets,20-Oct-23,Argentina,Chile,2323,Argentina
Mulpani,79 runs,21-Oct-23,Nepal,Hong Kong,2324,Nepal
Mulpani,6 wickets,22-Oct-23,Hong Kong,U.A.E.,2325,U.A.E.
Mulpani,5 wickets,23-Oct-23,Nepal,U.A.E.,2326,Nepal
Windhoek,7 wickets,24-Oct-23,Namibia,Zimbabwe,2327,Namibia
Mulpani,69 runs,25-Oct-23,Hong Kong,U.A.E.,2328,Hong Kong
Windhoek,5 wickets,25-Oct-23,Namibia,Zimbabwe,2329,Zimbabwe
Kirtipur,4 wickets,27-Oct-23,Nepal,U.A.E.,2330,U.A.E.
Windhoek,6 wickets,27-Oct-23,Namibia,Zimbabwe,2331,Zimbabwe
Windhoek,7 wickets,29-Oct-23,Namibia,Zimbabwe,2332,Namibia
Mulpani,5 wickets,30-Oct-23,Bahrain,U.A.E.,2333,U.A.E.
Kirtipur,8 wickets,30-Oct-23,Nepal,Singapore,2334,Nepal
Kirtipur,32 runs,30-Oct-23,Malaysia,Oman,2335,Oman
Mulpani,16 runs,30-Oct-23,Hong Kong,Kuwait,2336,Hong Kong
Windhoek,8 runs,30-Oct-23,Namibia,Zimbabwe,2337,Namibia
Kirtipur,22 runs,31-Oct-23,Oman,Singapore,2338,Oman
Mulpani,20 runs,31-Oct-23,Bahrain,Hong Kong,2339,Bahrain
Kirtipur,6 wickets,31-Oct-23,Nepal,Malaysia,2340,Nepal
Mulpani,5 wickets,31-Oct-23,Kuwait,U.A.E.,2341,U.A.E.
Kirtipur,5 runs,2-Nov-23,Nepal,Oman,2342,Oman
Mulpani,22 runs,2-Nov-23,Hong Kong,U.A.E.,2343,U.A.E.
Kirtipur,60 runs,2-Nov-23,Malaysia,Singapore,2344,Malaysia
Mulpani,4 wickets,2-Nov-23,Bahrain,Kuwait,2345,Kuwait
Kirtipur,10 wickets,3-Nov-23,Bahrain,Oman,2346,Oman
Mulpani,8 wickets,3-Nov-23,Nepal,U.A.E.,2347,Nepal
Kirtipur,-,5-Nov-23,Nepal,Oman,2348,tied
Bali,7 wickets,20-Nov-23,Indonesia,Cambodia,2349,Indonesia
Bali,8 wickets,20-Nov-23,Indonesia,Cambodia,2350,Indonesia
Bali,8 wickets,21-Nov-23,Indonesia,Cambodia,2351,Cambodia
Bali,104 runs,21-Nov-23,Indonesia,Cambodia,2352,Indonesia
Bali,7 wickets,22-Nov-23,Indonesia,Cambodia,2353,Cambodia
Windhoek,17 runs,22-Nov-23,Kenya,Rwanda,2354,Kenya
Windhoek,8 wickets,22-Nov-23,Tanzania,Uganda,2355,Uganda
Windhoek,7 wickets,22-Nov-23,Namibia,Zimbabwe,2356,Namibia
Bali,,23-Nov-23,Indonesia,Cambodia,2357,Indonesia
Windhoek,4 wickets,23-Nov-23,Kenya,Nigeria,2358,Kenya
Windhoek,9 wickets,23-Nov-23,Tanzania,Zimbabwe,2359,Zimbabwe
Visakhapatnam,2 wickets,23-Nov-23,India,Australia,2360,India
Windhoek,-,24-Nov-23,Nigeria,Rwanda,2361,no result
Windhoek,6 wickets,24-Nov-23,Namibia,Uganda,2362,Namibia
Windhoek,50 runs,25-Nov-23,Kenya,Tanzania,2363,Kenya
Windhoek,68 runs,25-Nov-23,Namibia,Rwanda,2364,Namibia
Windhoek,5 wickets,26-Nov-23,Uganda,Zimbabwe,2365,Uganda
Windhoek,3 wickets,26-Nov-23,Nigeria,Tanzania,2366,Nigeria
Thiruvananthapuram,44 runs,26-Nov-23,India,Australia,2367,India
Windhoek,6 wickets,27-Nov-23,Namibia,Kenya,2368,Namibia
Windhoek,144 runs,27-Nov-23,Rwanda,Zimbabwe,2369,Zimbabwe
Windhoek,9 wickets,27-Nov-23,Nigeria,Uganda,2370,Uganda
Windhoek,58 runs,28-Nov-23,Namibia,Tanzania,2371,Namibia
Guwahati,5 wickets,28-Nov-23,India,Australia,2372,Australia
Windhoek,6 wickets,29-Nov-23,Nigeria,Zimbabwe,2373,Zimbabwe
Windhoek,51 runs,29-Nov-23,Rwanda,Tanzania,2374,Tanzania
Windhoek,33 runs,29-Nov-23,Kenya,Uganda,2375,Uganda
Windhoek,110 runs,30-Nov-23,Kenya,Zimbabwe,2376,Zimbabwe
Windhoek,9 wickets,30-Nov-23,Rwanda,Uganda,2377,Uganda
Windhoek,8 wickets,30-Nov-23,Namibia,Nigeria,2378,Namibia
Raipur,20 runs,1-Dec-23,India,Australia,2379,India
Bengaluru,6 runs,3-Dec-23,India,Australia,2380,India
Benoni,10 wickets,6-Dec-23,Cameroon,Kenya,2381,Kenya
Benoni,39 runs,7-Dec-23,Cameroon,Mali,2382,Cameroon
Benoni,8 wickets,7-Dec-23,Kenya,Sierra Leone,2383,Kenya
Harare,1 wicket,7-Dec-23,Zimbabwe,Ireland,2384,Zimbabwe
Benoni,4 wickets,8-Dec-23,Gambia,Rwanda,2385,Rwanda
Benoni,10 wickets,8-Dec-23,Kenya,Mali,2386,Kenya
Benoni,3 wickets,9-Dec-23,Ghana,Rwanda,2387,Rwanda
Harare,4 wickets,9-Dec-23,Zimbabwe,Ireland,2388,Ireland
Benoni,8 wickets,9-Dec-23,Mali,Sierra Leone,2389,Sierra Leone
Benoni,98 runs,10-Dec-23,Gambia,Ghana,2390,Ghana
Harare,6 wickets,10-Dec-23,Zimbabwe,Ireland,2391,Ireland
Benoni,9 wickets,10-Dec-23,Cameroon,Sierra Leone,2392,Sierra Leone
Benoni,2 runs,11-Dec-23,Rwanda,Uganda,2393,Rwanda
Benoni,38 runs,11-Dec-23,Botswana,Ghana,2394,Botswana
Benoni,8 wickets,12-Dec-23,Kenya,Sierra Leone,2395,Kenya
Gqeberha,5 wickets,12-Dec-23,South Africa,India,2396,South Africa
Bridgetown,4 wickets,12-Dec-23,West Indies,England,2397,West Indies
Benoni,7 wickets,13-Dec-23,Malawi,Uganda,2398,Uganda
Benoni,8 wickets,13-Dec-23,Ghana,Kenya,2399,Kenya
Benoni,6 wickets,14-Dec-23,Malawi,Mozambique,2400,Malawi
Johannesburg,106 runs,14-Dec-23,South Africa,India,2401,India
St George's,10 runs,14-Dec-23,West Indies,England,2402,West Indies
Benoni,2 wickets,15-Dec-23,Botswana,Sierra Leone,2403,Sierra Leone
Benoni,51 runs,15-Dec-23,Mozambique,Uganda,2404,Uganda
Benoni,46 runs,16-Dec-23,Malawi,Rwanda,2405,Malawi
Benoni,40 runs,16-Dec-23,Botswana,Kenya,2406,Kenya
St George's,7 wickets,16-Dec-23,West Indies,England,2407,England
Benoni,5 wickets,17-Dec-23,Mozambique,Rwanda,2408,Mozambique
Benoni,2 wickets,17-Dec-23,Ghana,Sierra Leone,2409,Ghana
Benoni,10 wickets,18-Dec-23,Botswana,Uganda,2410,Uganda
Benoni,4 runs,18-Dec-23,Kenya,Malawi,2411,Kenya
Benoni,3 wickets,19-Dec-23,Botswana,Malawi,2412,Botswana
Benoni,91 runs,19-Dec-23,Kenya,Uganda,2413,Uganda
Tarouba,75 runs,19-Dec-23,West Indies,England,2414,England
Tarouba,4 wickets,21-Dec-23,West Indies,England,2415,West Indies
Bali,2 runs,22-Dec-23,Indonesia,Philippines,2416,Philippines
Bali,10 wickets,23-Dec-23,Indonesia,Philippines,2417,Indonesia
Bali,20 runs,23-Dec-23,Indonesia,Philippines,2418,Indonesia
Bali,8 wickets,24-Dec-23,Indonesia,Philippines,2419,Philippines
Bali,-,24-Dec-23,Indonesia,Philippines,2420,tied
Bali,7 wickets,26-Dec-23,Indonesia,Philippines,2421,Philippines
Napier,5 wickets,27-Dec-23,New Zealand,Bangladesh,2422,Bangladesh
Mount Maunganui,-,29-Dec-23,New Zealand,Bangladesh,2423,no result
Sharjah,72 runs,29-Dec-23,U.A.E.,Afghanistan,2424,Afghanistan
Mount Maunganui,17 runs,31-Dec-23,New Zealand,Bangladesh,2425,New Zealand
Sharjah,11 runs,31-Dec-23,U.A.E.,Afghanistan,2426,U.A.E.
Sharjah,4 wickets,2-Jan-24,U.A.E.,Afghanistan,2427,Afghanistan
Mohali,6 wickets,11-Jan-24,India,Afghanistan,2428,India
Auckland,46 runs,12-Jan-24,New Zealand,Pakistan,2429,New Zealand
Hamilton,21 runs,14-Jan-24,New Zealand,Pakistan,2430,New Zealand
Indore,6 wickets,14-Jan-24,India,Afghanistan,2431,India
Colombo (RPS),3 wickets,14-Jan-24,Sri Lanka,Zimbabwe,2432,Sri Lanka
Colombo (RPS),4 wickets,16-Jan-24,Sri Lanka,Zimbabwe,2433,Zimbabwe
Dunedin,45 runs,17-Jan-24,New Zealand,Pakistan,2434,New Zealand
Bengaluru,-,17-Jan-24,India,Afghanistan,2435,tied
Colombo (RPS),9 wickets,18-Jan-24,Sri Lanka,Zimbabwe,2436,Sri Lanka
Christchurch,7 wickets,19-Jan-24,New Zealand,Pakistan,2437,New Zealand
Christchurch,42 runs,21-Jan-24,New Zealand,Pakistan,2438,Pakistan
Bangkok,7 wickets,27-Jan-24,Cambodia,Myanmar,2439,Cambodia
Bangkok,93 runs,28-Jan-24,Cambodia,China,2440,Cambodia
Bangkok,1 wicket,29-Jan-24,China,Myanmar,2441,Myanmar
Bangkok,47 runs,30-Jan-24,China,Myanmar,2442,China
Bangkok,88 runs,1-Feb-24,Cambodia,Saudi Arabia,2443,Saudi Arabia
Bangkok,16 runs,1-Feb-24,Bhutan,Indonesia,2444,Indonesia
Bangkok,41 runs,2-Feb-24,Maldives,Singapore,2445,Singapore
Bangkok,46 runs,2-Feb-24,Thailand,Japan,2446,Japan
Bangkok,8 wickets,3-Feb-24,Bhutan,Saudi Arabia,2447,Saudi Arabia
Bangkok,6 wickets,3-Feb-24,Cambodia,Indonesia,2448,Cambodia
Bangkok,7 wickets,4-Feb-24,Thailand,Singapore,2449,Thailand
Bangkok,42 runs,4-Feb-24,Japan,Maldives,2450,Japan
Bangkok,82 runs,5-Feb-24,Indonesia,Saudi Arabia,2451,Saudi Arabia
Bangkok,10 runs,5-Feb-24,Bhutan,Cambodia,2452,Cambodia
Bangkok,34 runs,6-Feb-24,Japan,Singapore,2453,Singapore
Bangkok,8 wickets,6-Feb-24,Thailand,Maldives,2454,Thailand
Bangkok,7 wickets,7-Feb-24,Thailand,Indonesia,2455,Thailand
Bangkok,32 runs,7-Feb-24,Bhutan,Maldives,2456,Maldives
Bangkok,10 wickets,9-Feb-24,Japan,Saudi Arabia,2457,Saudi Arabia
Bangkok,6 wickets,9-Feb-24,Cambodia,Singapore,2458,Cambodia
Hobart,11 runs,9-Feb-24,Australia,West Indies,2459,Australia
Bangkok,8 wickets,11-Feb-24,Japan,Singapore,2460,Singapore
Bangkok,5 wickets,11-Feb-24,Cambodia,Saudi Arabia,2461,Saudi Arabia
Adelaide,34 runs,11-Feb-24,Australia,West Indies,2462,Australia
Bangkok,10 wickets,12-Feb-24,Thailand,Bhutan,2463,Thailand
Bangkok,98 runs,12-Feb-24,Maldives,Saudi Arabia,2464,Saudi Arabia
Bangkok,5 wickets,13-Feb-24,Thailand,Saudi Arabia,2465,Saudi Arabia
Bangkok,9 wickets,13-Feb-24,Bhutan,Maldives,2466,Maldives
Perth,37 runs,13-Feb-24,Australia,West Indies,2467,West Indies
Mong Kok,123 runs,14-Feb-24,Hong Kong,China,2468,Hong Kong
Mong Kok,7 wickets,14-Feb-24,Hong Kong,Japan,2469,Hong Kong
Mong Kok,180 runs,15-Feb-24,China,Japan,2470,Japan
Bangkok,8 wickets,15-Feb-24,Thailand,Maldives,2471,Thailand
Mong Kok,27 runs,15-Feb-24,Hong Kong,Japan,2472,Hong Kong
Bangkok,166 runs,15-Feb-24,Bhutan,Saudi Arabia,2473,Saudi Arabia
Mong Kok,10 wickets,16-Feb-24,Hong Kong,China,2474,Hong Kong
Bangkok,8 wickets,16-Feb-24,Thailand,Saudi Arabia,2475,Saudi Arabia
Mong Kok,44 runs,16-Feb-24,China,Japan,2476,Japan
Bangkok,4 wickets,16-Feb-24,Bhutan,Maldives,2477,Bhutan
Mong Kok,34 runs,17-Feb-24,Hong Kong,Japan,2478,Hong Kong
Dambulla,4 runs,17-Feb-24,Sri Lanka,Afghanistan,2479,Sri Lanka
Dambulla,72 runs,19-Feb-24,Sri Lanka,Afghanistan,2480,Sri Lanka
Wellington,6 wickets,21-Feb-24,New Zealand,Australia,2481,Australia
Dambulla,3 runs,21-Feb-24,Sri Lanka,Afghanistan,2482,Afghanistan
Auckland,72 runs,23-Feb-24,New Zealand,Australia,2483,Australia
Auckland,27 runs,25-Feb-24,New Zealand,Australia,2484,Australia
Kirtipur,20 runs,27-Feb-24,Nepal,Namibia,2485,Namibia
Doha,10 runs,27-Feb-24,Qatar,Hong Kong,2486,Hong Kong
Kirtipur,2 runs,28-Feb-24,Nepal,Netherlands,2487,Netherlands
Kirtipur,59 runs,29-Feb-24,Namibia,Netherlands,2488,Netherlands
Doha,4 wickets,29-Feb-24,Qatar,Hong Kong,2489,Qatar
Kirtipur,3 runs,1-Mar-24,Nepal,Namibia,2490,Nepal
Doha,-,1-Mar-24,Qatar,Hong Kong,2491,tied
Kirtipur,6 wickets,2-Mar-24,Nepal,Netherlands,2492,Nepal
Kirtipur,-,3-Mar-24,Namibia,Netherlands,2493,no result
Sylhet,3 runs,4-Mar-24,Bangladesh,Sri Lanka,2494,Sri Lanka
Kuala Lumpur,9 runs,5-Mar-24,Tanzania,Vanuatu,2495,Vanuatu
Kuala Lumpur,28 runs,5-Mar-24,Bahrain,Kuwait,2496,Bahrain
Kirtipur,4 wickets,5-Mar-24,Nepal,Netherlands,2497,Netherlands
Kuala Lumpur,5 wickets,6-Mar-24,Kuwait,Tanzania,2498,Kuwait
Kuala Lumpur,52 runs,6-Mar-24,Malaysia,Vanuatu,2499,Malaysia
Al Amerat,3 wickets,6-Mar-24,Oman,P.N.G.,2500,Oman
Sylhet,8 wickets,6-Mar-24,Bangladesh,Sri Lanka,2501,Bangladesh
Kuala Lumpur,9 wickets,7-Mar-24,Malaysia,Bahrain,2502,Bahrain
Kuala Lumpur,8 wickets,7-Mar-24,Kuwait,Vanuatu,2503,Kuwait
Al Amerat,8 wickets,7-Mar-24,Oman,P.N.G.,2504,P.N.G.
Al Amerat,4 wickets,8-Mar-24,Oman,P.N.G.,2505,Oman
Kuala Lumpur,7 wickets,9-Mar-24,Malaysia,Kuwait,2506,Malaysia
Mong Kok,73 runs,9-Mar-24,Hong Kong,Nepal,2507,Hong Kong
Kuala Lumpur,52 runs,9-Mar-24,Bahrain,Tanzania,2508,Bahrain
Sylhet,28 runs,9-Mar-24,Bangladesh,Sri Lanka,2509,Sri Lanka
Kuala Lumpur,56 runs,10-Mar-24,Bahrain,Vanuatu,2510,Bahrain
Mong Kok,-,10-Mar-24,Hong Kong,Nepal,2511,no result
Kuala Lumpur,6 wickets,10-Mar-24,Malaysia,Tanzania,2512,Malaysia
Kuala Lumpur,7 wickets,11-Mar-24,Kuwait,Vanuatu,2513,Kuwait
Kuala Lumpur,8 wickets,11-Mar-24,Malaysia,Bahrain,2514,Bahrain
Dubai (DICS),8 wickets,11-Mar-24,U.A.E.,Scotland,2515,U.A.E.
Mong Kok,85 runs,12-Mar-24,Nepal,P.N.G.,2516,Nepal
Mong Kok,10 wickets,12-Mar-24,Hong Kong,P.N.G.,2517,P.N.G.
Mong Kok,86 runs,13-Mar-24,Nepal,P.N.G.,2518,P.N.G.
Dubai (DICS),9 runs,13-Mar-24,U.A.E.,Scotland,2519,Scotland
Dubai (DICS),32 runs,14-Mar-24,U.A.E.,Scotland,2520,Scotland
Sharjah,38 runs,15-Mar-24,Afghanistan,Ireland,2521,Ireland
Kuala Lumpur,77 runs,16-Mar-24,Malaysia,P.N.G.,2522,P.N.G.
Kuala Lumpur,63 runs,17-Mar-24,Malaysia,P.N.G.,2523,Malaysia
Accra,47 runs,17-Mar-24,Nigeria,Tanzania,2524,Tanzania
Accra,72 runs,17-Mar-24,Kenya,Uganda,2525,Uganda
Sharjah,10 runs,17-Mar-24,Afghanistan,Ireland,2526,Afghanistan
Accra,3 wickets,18-Mar-24,Namibia,Nigeria,2527,Nigeria
Accra,121 runs,18-Mar-24,Ghana,Uganda,2528,Uganda
Sharjah,57 runs,18-Mar-24,Afghanistan,Ireland,2529,Afghanistan
Accra,7 wickets,20-Mar-24,Ghana,Kenya,2530,Kenya
Accra,7 wickets,20-Mar-24,Namibia,Tanzania,2531,Namibia
Accra,24 runs,21-Mar-24,Namibia,Uganda,2532,Namibia
Accra,106 runs,23-Mar-24,Kenya,Uganda,2533,Uganda
Malkerns,55 runs,29-Mar-24,Eswatini,Lesotho,2534,Eswatini
Malkerns,6 wickets,29-Mar-24,Eswatini,Lesotho,2535,Lesotho
Malkerns,8 wickets,30-Mar-24,Eswatini,Lesotho,2536,Lesotho
Malkerns,39 runs,30-Mar-24,Eswatini,Lesotho,2537,Eswatini
Malkerns,3 wickets,31-Mar-24,Eswatini,Lesotho,2538,Eswatini
Al Amerat,4 wickets,1-Apr-24,Oman,Namibia,2539,Namibia
Al Amerat,6 runs,2-Apr-24,Oman,Namibia,2540,Oman
Al Amerat,8 wickets,4-Apr-24,Oman,Namibia,2541,Oman
Al Amerat,24 runs,5-Apr-24,Oman,Namibia,2542,Namibia
Al Amerat,62 runs,7-Apr-24,Oman,Namibia,2543,Namibia
Prairie View,6 wickets,7-Apr-24,U.S.A.,Canada,2544,U.S.A.
Prairie View,31 runs,9-Apr-24,U.S.A.,Canada,2545,U.S.A.
Guacima,8 wickets,11-Apr-24,Costa Rica,Mexico,2546,Costa Rica
Al Amerat,3 runs,12-Apr-24,Oman,Bahrain,2547,Oman
Al Amerat,7 wickets,12-Apr-24,Kuwait,U.A.E.,2548,U.A.E.
Al Amerat,5 wickets,12-Apr-24,Malaysia,Nepal,2549,Nepal
Al Amerat,26 runs,12-Apr-24,Hong Kong,Qatar,2550,Hong Kong
Guacima,22 runs,12-Apr-24,Costa Rica,Mexico,2551,Mexico
